"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10_1a","fin10_1b","fin10_1c","fin10_1d","fin10_1e","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"India","IND",195648086,0.857431346176038,2,50,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",181516639,1.05150020516967,2,29,3,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,1,1,1,,,1,1,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,2,3,3,,3,,1,0,1,4,4,4,1,1,1,1,1,1
"India","IND",186178365,1.1175395322801,1,17,1,1,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,5,1,2,2,,,,2,,,,1,2,2,,,2,1,2,2,2,1,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,4,1,,1,1,2,3,4,4,3,5,2,2,0,0
"India","IND",121001966,0.329557091544378,2,30,2,2,1,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,2,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,3,,0,1,4,4,4,4,2,5,1,2,0,0
"India","IND",111897058,1.25675743045098,1,20,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,2,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",147247572,1.00132446691136,2,52,1,2,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,4,5,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,1,4,1,,0,1,4,4,4,2,4,5,2,2,0,0
"India","IND",140243376,1.28081286595478,2,26,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,3,2,3,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,1,3,2,3,,0,0,2,4,4,4,4,5,1,2,0,0
"India","IND",151950979,0.435655135535872,2,23,3,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,1,1,2,2,2,2,1,1,1,1,4,2,,0,0,4,4,1,3,4,5,1,1,1,0
"India","IND",145495449,0.624472785065866,2,27,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,3,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,2,3,2,,0,1,2,4,4,4,2,5,1,2,0,0
"India","IND",171458971,0.703991186682221,1,35,2,3,1,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",144786567,0.680219637211119,1,25,1,3,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,2,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,1,,0,0,4,4,4,4,2,3,2,2,0,0
"India","IND",148411809,0.351915211020302,2,47,2,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,2,,,2,3,2,,,,2,2,,2,2,2,2,,1,1,1,4,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,1,1,2,,,3,2,3,3,,3,,0,0,4,1,4,1,4,6,1,1,1,0
"India","IND",201959280,0.217430070409543,1,23,2,5,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,1,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,3,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",128742522,0.585314248455716,1,18,2,5,2,2,1,1,0,1,1,2,,,2,2,2,,,,2,,2,2,1,1,1,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1,1,2,1,2,2,1,1,2,,,,1,2,2,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,1,1,,1,1,4,4,4,4,3,4,1,1,0,0
"India","IND",186814574,1.13012056138556,1,24,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",125356108,1.16076809203384,2,48,1,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"India","IND",152942281,2.18597730654263,1,30,1,1,1,2,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,1,1,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",183609652,1.68954561037727,1,55,1,3,2,1,1,1,0,2,1,1,2,,2,2,2,,,,2,,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",202273193,2.21315987871045,1,38,1,2,1,1,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,1,3,2,2,2,2,1,1,1,1,4,1,,0,0,4,4,4,3,1,5,2,2,1,0
"India","IND",169115543,0.922064394924048,2,64,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,4,1,1,,0,1,4,4,1,4,2,5,1,2,1,0
"India","IND",119592238,0.217430070409543,1,32,2,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,3,1,2,1,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,5,2,2,0,0
"India","IND",166102951,1.37064722526504,1,20,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",186166190,0.90889135277382,1,39,3,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,1,2,2,1,1,1,,1,1,1,3,2,,2,2,2,2,2,2,2,,3,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,4,1,1,1,1,1
"India","IND",128220192,0.639036188118777,1,31,1,2,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,1,2,,,1,1,1,1,3,1,,0,0,4,4,4,1,2,5,2,2,1,0
"India","IND",190716566,0.746689600636464,1,47,1,5,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,1,2,2,,,,1,1,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,5,1,1,1,0
"India","IND",143141597,0.59300738605128,1,45,1,1,1,1,1,1,0,2,1,2,,,3,3,2,,,,2,,2,1,1,1,1,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,5,1,2,0,0
"India","IND",149854796,2.00761379336373,2,18,1,4,2,2,1,1,0,2,2,1,1,1,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,2,,0,0,4,4,4,4,4,5,1,2,1,1
"India","IND",133476671,1.04966668612655,2,23,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,4,,,,,,,2,2,,,,,2,,,,,,5,5,5,5,,1,,0,0,5,4,4,4,4,5,1,2,0,0
"India","IND",205614614,0.37636567024421,1,25,3,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",114273647,0.461465733935513,2,35,2,5,1,2,1,1,0,2,1,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,4,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,0,0,2,4,4,4,4,5,1,2,0,0
"India","IND",138296048,1.25162664534292,1,48,1,2,1,1,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",152731933,0.711567356494803,2,47,1,2,2,1,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,3,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,3,1,2,2,2,1,,0,0,4,1,4,4,2,5,1,2,1,0
"India","IND",160284592,0.41307220359618,2,50,5,5,1,1,1,1,0,2,2,2,,,1,1,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,4,1,,0,0,4,4,4,4,4,5,2,2,1,0
"India","IND",125618116,0.567459000692015,2,25,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,2,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",135375795,0.628494722910915,2,30,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,1,,,,,3,,,2,3,2,,,,2,4,,2,2,2,2,,1,1,1,4,,,,4,,,,3,,,,,,2,,,,,,,2,3,,,,,3,,,,,,1,1,1,1,3,3,,0,0,4,4,5,5,5,6,2,3,0,0
"India","IND",206314823,0.217430070409543,1,40,3,4,1,1,1,1,0,1,1,1,2,,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,2,,,1,1,1,2,1,,2,1,,2,2,2,2,,5,1,2,1,1,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,3,1,,1,0,4,2,4,4,4,1,1,2,1,0
"India","IND",167600016,1.25029521393562,1,38,1,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",122718692,0.815335543562054,1,50,1,1,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,2,0,0
"India","IND",124993447,1.08091650499653,2,43,2,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,1,2,,1,1,1,2,1,,2,1,,2,2,2,1,,6,2,1,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,2,2,2,,1,1,4,1,4,4,1,1,1,1,1,1
"India","IND",133856745,1.58806745565154,2,71,1,4,2,2,1,1,0,2,1,2,,,2,2,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,2,3,3,4,,3,,0,0,4,4,1,4,4,5,1,2,1,0
"India","IND",120029310,1.04048327470122,1,17,1,4,2,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",179100902,0.811916002804747,1,38,2,2,2,1,1,1,0,,,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,4,1,,0,0,4,4,4,4,1,5,1,2,1,0
"India","IND",120050135,0.779238036422315,2,16,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",121108263,0.924330201630099,1,43,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,3,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,2,,,,3,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,5,1,1,1,3,1,,0,1,4,4,4,2,2,6,2,2,0,0
"India","IND",157989506,1.36580747208492,2,23,2,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,3,5,2,2,0,0
"India","IND",195075531,1.4312180204869,1,50,1,3,2,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,4,2,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",128306717,0.727475866079399,1,45,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,1,2,2,,,2,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,2,4,4,4,3,5,2,2,0,0
"India","IND",142326294,0.241130255504797,2,25,3,3,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",127338615,0.787994861225017,1,35,1,2,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,1,1,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,5,2,2,0,0
"India","IND",206980117,1.55023010207455,2,76,1,4,2,2,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,3,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,5,3,1,,1,0,4,1,4,4,4,5,2,2,1,0
"India","IND",145331840,1.09978080394613,1,30,1,1,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",134830789,0.942636367517816,1,16,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,4,1,,0,1,4,4,4,4,3,5,2,2,0,0
"India","IND",143162759,0.217430070409543,1,50,2,4,2,1,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,2,1,2,3,2,1,,1,0,4,1,4,4,2,5,1,2,1,0
"India","IND",159140194,1.08283929035047,1,28,1,1,2,2,1,1,0,1,1,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,1,0
"India","IND",141764556,0.748203282795897,1,22,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,5,2,2,0,0
"India","IND",129882386,0.720509438524138,2,25,2,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,1,3,3,2,,0,0,2,4,4,4,2,5,1,1,0,0
"India","IND",182268835,1.52601272563398,2,39,1,3,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,2,1,1,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,3,2,2,0,0
"India","IND",154849509,0.941209932129844,2,24,2,3,2,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,1,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",139446519,2.41692670492018,1,32,1,4,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,2,2,2,2,1,1,1,1,,1,1,4,4,4,3,4,5,1,2,0,0
"India","IND",159208824,0.593217083751921,2,30,3,5,2,2,1,1,1,2,1,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,1,1,1,2,2,2,,1,1,1,1,2,,2,2,2,2,2,1,1,,3,2,2,1,1,,,2,,,,1,1,1,2,,,1,2,2,1,,,2,1,2,2,2,2,2,1,1,1,2,,,2,2,3,3,1,1,,0,1,1,3,4,1,1,1,1,1,1,1
"India","IND",155203212,0.217430070409543,2,34,2,1,1,2,1,1,0,1,1,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,1,1,1,1,4,1,,0,0,4,4,4,3,4,5,1,1,1,0
"India","IND",137462059,1.24894557013173,2,30,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,2,2,2,,,,,,1,1,1,1,6,1,,0,1,4,4,3,4,4,5,2,2,0,0
"India","IND",172872259,1.06403418104467,2,27,2,3,1,1,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,2,2,2,2,1,1,,2,1,2,,,,2,2,2,2,2,2,2,,1,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,3,,1,0,1,4,4,4,4,1,1,1,1,1
"India","IND",143198324,0.470030835456402,2,17,2,4,2,1,1,1,0,2,2,2,,,1,2,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,0,1,4,4,4,4,4,3,1,1,1,0
"India","IND",204992867,0.538011975031499,2,35,1,1,1,1,1,1,0,1,1,1,2,,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,2,,,1,2,1,1,2,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,1,1
"India","IND",116876268,0.223934333542818,2,34,3,4,1,1,1,1,0,2,1,1,1,2,2,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,1,3,2,,0,1,4,4,4,2,1,1,1,1,1,0
"India","IND",119436788,0.775104684581007,1,20,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,3,2,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",129985300,0.833926364166797,2,30,1,5,2,2,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,1,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,4,,,,,,,4,2,,,,,2,,,,,,5,5,5,3,,3,,0,0,5,5,4,4,4,5,1,3,0,0
