wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
0.36,1,3,5,1,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.0
1.96,0,1,2,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.51,1,2,5,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.69,1,3,3,0,0,1,0,1,0,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,5.5677643628300215
0.53,1,2,3,0,1,1,0,1,0,1,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
0.94,1,1,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.164414002968976
0.95,1,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
2.42,1,1,2,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.19,0,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.54983443527075
0.97,1,1,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.22,0,3,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.55,1,1,5,0,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.211102550927978
0.67,0,1,1,1,0,1,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.58257569495584
1.19,0,1,5,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,8.06225774829855
0.22,1,3,3,0,0,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,7.615773105863909
0.92,0,1,5,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.22,1,2,1,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.24,0,2,5,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.557438524302
0.36,1,2,5,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.5677643628300215
1.1,1,1,3,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
1.52,0,1,1,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.6,0,1,5,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928203230275509
0.35,0,2,1,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.33,0,3,1,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.73,1,1,2,1,0,0,0,1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,5.0990195135927845
0.82,1,2,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.916079783099616
1.78,1,1,5,0,1,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,7.416198487095663
0.84,0,1,2,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,8.06225774829855
2.22,0,1,4,0,1,1,1,1,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,6.244997998398398
0.48,1,2,4,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.09,1,1,1,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.69,0,2,2,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
1.92,1,1,3,0,1,1,0,0,0,1,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,6.48074069840786
0.83,1,1,3,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.477225575051661
0.25,1,3,3,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.416198487095663
0.81,1,2,3,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,7.937253933193772
0.72,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.22,0,2,2,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.92,0,1,1,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
1.15,0,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.48074069840786
0.59,0,1,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.477225575051661
0.59,0,1,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.196152422706632
0.58,1,2,5,0,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.92,0,2,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.62,1,2,3,0,1,1,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.22,0,2,1,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.123105625617661
0.5,1,1,3,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.324555320336759
0.39,0,2,5,1,0,1,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,7.615773105863909
0.69,0,2,2,1,0,1,0,1,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,3.872983346207417
0.31,1,2,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,6.6332495807108
2.11,0,1,3,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,7.416198487095663
2.38,0,1,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,5.0
1.07,0,1,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.55,1,2,3,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7.14142842854285
0.62,0,1,1,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.416198487095663
0.75,1,2,4,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.708203932499369
2.42,1,1,1,0,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
1.79,0,1,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.745966692414834
0.41,0,2,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0990195135927845
0.82,0,2,5,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,6.48074069840786
1.72,1,2,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.358898943540674
0.29,1,3,4,1,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
0.66,1,2,4,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
0.36,1,2,5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.656854249492381
0.54,1,1,3,0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,6.244997998398398
1.39,1,1,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.22,0,2,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
0.36,0,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,4.58257569495584
1.3,0,1,1,1,0,1,0,0,1,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.477225575051661
1.13,1,2,4,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.63,1,2,5,0,1,1,0,1,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,6.708203932499369
0.81,1,1,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.48074069840786
1.19,0,3,5,0,0,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.79,1,2,2,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,5.830951894845301
1.57,1,1,4,1,1,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.16,0,1,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.4031242374328485
0.63,0,1,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.03,1,1,3,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
1.13,1,1,3,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.745966692414834
0.99,1,2,1,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.830951894845301
0.48,0,1,3,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.0710678118654755
0.32,1,3,4,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
1.72,0,1,4,0,0,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,6.708203932499369
0.35,1,2,2,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,6.244997998398398
1.13,0,1,5,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.830951894845301
0.24,0,2,1,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,7.211102550927978
0.33,1,2,4,0,0,0,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.47213595499958
0.92,0,1,2,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.49,0,1,2,1,1,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,7.280109889280518
0.91,0,1,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.96,0,1,2,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7.0710678118654755
0.41,1,2,5,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.47213595499958
1.25,1,1,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.916079783099616
1.38,0,1,2,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.916079783099616
0.86,0,1,1,1,1,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.65,0,1,1,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.43,0,1,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.22,1,2,3,0,0,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,5.385164807134504
1.83,0,1,3,1,1,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,6.708203932499369
0.27,0,2,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.81,1,2,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.22,1,3,5,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.96,0,2,5,0,1,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.795831523312719
0.52,1,1,3,0,1,0,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.082762530298219
0.75,0,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.58257569495584
1.63,0,1,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.795831523312719
1.47,1,1,1,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.22,0,2,2,1,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,6.48074069840786
2.07,0,1,3,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
0.4,0,1,4,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.164414002968976
0.81,0,2,3,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,5.656854249492381
1.38,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,8.366600265340756
0.64,0,1,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.47,1,1,1,0,0,1,0,1,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,5.0
1.76,1,1,1,0,1,1,0,1,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,5.477225575051661
1.67,1,1,4,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.72,1,3,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.744562646538029
0.5,1,2,4,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.483314773547883
1.11,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
1.03,1,1,4,1,0,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,4.47213595499958
0.78,0,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
2.42,1,1,1,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.898979485566356
1.22,0,2,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.082762530298219
0.48,0,1,1,1,0,1,0,0,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.928203230275509
0.59,1,3,5,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
1.59,0,1,3,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.656854249492381
0.84,1,1,1,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,8.366600265340756
1.07,0,1,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.6,1,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.72,0,1,2,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.615773105863909
1.1,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.46,0,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.22,1,3,5,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.744562646538029
0.59,0,1,3,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477225575051661
0.22,1,3,1,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,7.0710678118654755
0.33,1,2,3,0,0,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.58257569495584
0.35,1,3,5,1,1,1,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.0
1.25,1,1,3,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.12,1,2,4,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.51,1,3,4,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,4.898979485566356
1.06,1,1,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.54983443527075
0.36,0,2,5,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.84,0,1,4,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.85,1,1,4,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.84,1,1,3,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.082762530298219
1.03,0,2,2,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,4.358898943540674
0.36,1,2,2,0,0,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
1.2,0,3,2,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.58257569495584
0.93,0,1,2,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
0.22,0,3,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.795831523312719
1.69,0,1,1,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.55,1,1,1,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.34,0,2,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
1.07,0,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708203932499369
0.56,1,2,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.67,1,1,3,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
1.59,1,2,3,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,4.358898943540674
0.6,0,1,2,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.366600265340756
0.55,1,3,1,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.55,1,2,5,0,1,0,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.928203230275509
0.61,1,2,4,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.898979485566356
2.42,1,1,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.123105625617661
0.61,0,3,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.916079783099616
2.06,0,1,2,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
1.09,0,2,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,4.795831523312719
0.79,0,3,2,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7.0710678118654755
0.29,1,2,5,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
1.62,0,2,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.47213595499958
0.76,0,1,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.22,1,2,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,6.708203932499369
1.56,1,1,3,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.88,0,2,2,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.483314773547883
0.71,0,1,5,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.64,1,1,5,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.708203932499369
0.22,1,2,4,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.39,0,2,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
0.22,1,3,3,1,0,1,1,1,0,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5.916079783099616
0.62,1,1,1,0,0,1,0,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.45,0,2,5,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.94,1,2,2,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.22,0,2,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.86,0,1,1,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,7.0710678118654755
1.51,1,2,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.47213595499958
0.74,0,1,4,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.916079783099616
1.17,0,1,3,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.291502622129181
0.92,1,1,3,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8.06225774829855
1.24,0,1,4,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.33,1,2,2,0,1,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.22,0,2,5,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.74,1,2,3,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
1.25,1,1,1,1,0,1,1,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.48074069840786
1.82,0,2,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,4.58257569495584
1.32,1,2,2,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.744562646538029
0.22,1,3,2,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,5.477225575051661
0.75,1,2,1,0,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.54,1,1,2,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.557438524302
0.71,0,1,3,0,1,0,1,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,7.745966692414834
0.71,1,1,2,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.26,1,3,5,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.22,0,2,2,1,1,1,1,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.123105625617661
1.39,1,1,4,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.242640687119285
2.42,1,1,2,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.0710678118654755
1.78,0,1,5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.898979485566356
0.95,0,1,3,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.615773105863909
