wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet
0.78,1,20,2,5,2,1,0,0,1,4,4,4,4,4,5,1,1
0.96,2,60,1,4,2,1,1,0,0,4,1,4,4,4,5,1,2
2.42,1,60,1,2,2,2,1,0,0,4,4,4,4,4,5,2,2
0.72,1,50,1,2,1,1,1,1,0,4,4,4,4,3,5,2,2
0.5,2,21,3,2,1,1,1,0,0,4,4,4,4,4,5,1,2
2.42,2,48,1,2,1,2,1,0,1,4,4,4,3,4,5,2,2
0.83,1,20,1,4,2,2,0,0,0,3,4,4,4,4,5,2,2
0.75,1,18,2,2,2,1,1,0,1,4,4,4,4,4,5,2,2
1.05,2,65,1,1,1,1,1,1,1,1,4,4,4,4,5,2,2
0.34,2,20,3,3,2,2,1,0,0,4,4,4,4,2,5,1,1
0.97,1,26,1,4,2,1,1,0,1,4,4,4,4,2,5,2,2
0.98,1,18,2,2,1,1,1,0,0,4,4,4,4,4,5,1,2
1.21,2,44,1,2,1,1,1,1,0,2,4,4,4,4,5,2,2
0.91,2,43,1,1,1,1,1,0,1,1,4,4,4,1,1,1,2
0.87,1,33,1,4,2,1,1,0,0,4,4,4,4,4,5,1,2
1.21,1,28,2,1,1,2,1,0,0,4,4,4,4,4,5,1,2
2.16,2,18,1,3,1,1,0,0,1,3,4,4,4,4,5,1,1
1.3,1,50,1,2,1,2,0,0,0,4,4,4,4,4,5,2,2
0.22,2,24,3,4,1,1,0,0,1,4,4,4,4,4,5,1,2
0.7,2,66,1,2,1,2,1,0,1,4,1,4,4,4,5,1,2
0.72,2,45,1,4,1,2,1,0,0,4,4,4,4,4,5,2,2
0.47,1,45,2,5,2,2,1,1,1,4,4,4,4,4,1,1,1
0.76,2,40,1,2,1,1,1,0,0,4,4,4,4,4,5,2,2
0.29,1,70,1,4,1,1,1,0,0,4,4,4,4,4,5,2,2
0.72,1,27,1,4,1,1,1,0,0,4,4,4,4,2,5,1,2
0.75,1,35,1,2,1,1,1,0,0,4,4,4,4,2,5,1,2
0.73,1,25,1,1,1,1,1,0,0,4,3,4,4,4,5,1,1
0.22,2,18,2,4,1,1,0,0,0,4,4,4,4,3,5,2,2
1.61,1,18,2,2,1,2,1,1,0,4,4,4,4,4,5,1,2
0.34,1,25,3,5,1,1,1,0,0,4,4,4,4,2,5,1,1
0.68,2,29,2,5,1,1,1,1,0,4,4,4,4,4,5,1,1
1.38,1,60,1,2,2,1,1,0,0,4,4,4,4,2,5,2,2
0.96,2,16,2,2,1,2,1,1,1,4,4,4,4,4,5,1,2
0.83,2,35,1,3,1,1,1,1,1,3,4,4,2,2,3,1,1
1.21,2,35,1,3,1,1,0,0,0,4,4,4,4,2,5,2,2
1.73,1,30,1,1,2,1,1,0,1,4,4,4,4,4,5,1,2
0.6,1,49,1,5,2,1,0,0,1,4,4,4,4,4,5,2,2
1.65,1,16,2,5,2,2,1,0,0,4,4,4,4,1,5,2,2
2.42,2,28,1,4,1,2,1,0,1,4,4,4,4,4,5,1,1
2.16,1,27,1,5,1,2,1,1,1,4,4,4,4,4,4,1,1
0.7,2,30,3,5,2,2,1,1,0,1,4,4,4,1,1,1,1
0.74,2,35,1,3,1,2,1,0,1,4,4,4,4,4,5,1,2
0.49,2,40,3,4,1,2,1,1,1,4,4,4,4,4,5,1,1
1.61,2,33,1,5,1,2,1,0,1,1,4,4,4,4,5,1,1
0.66,2,22,2,4,1,2,1,1,1,4,4,4,4,4,5,1,2
0.83,2,30,1,5,2,2,1,0,0,4,4,4,4,4,5,2,2
2.42,1,35,1,2,2,2,1,0,0,4,4,4,4,4,5,2,2
0.52,2,30,2,5,2,2,1,0,0,4,4,4,4,4,5,1,1
0.42,1,40,2,1,1,1,0,0,0,2,4,4,4,2,3,1,2
0.63,2,50,1,2,2,2,0,0,0,4,4,4,4,4,5,2,2
1.1,2,18,2,5,1,2,0,1,1,4,4,4,4,3,5,2,2
0.9,2,28,1,3,1,2,1,0,0,3,4,4,4,2,5,1,2
1.52,1,49,1,2,2,2,1,0,0,4,1,4,4,2,5,1,2
1.68,2,40,1,3,1,1,1,0,1,2,4,4,2,4,3,1,1
0.59,1,15,2,4,2,2,1,1,1,4,4,4,4,4,5,1,1
1.13,2,28,1,5,1,1,1,0,1,4,4,4,4,2,5,1,2
0.91,1,35,2,5,2,2,1,0,0,4,4,4,4,4,1,1,1
1.44,1,25,1,1,2,1,1,0,0,4,4,4,4,4,5,2,2
1.06,1,55,1,2,2,1,1,0,0,2,2,2,2,4,5,1,2
1.05,1,35,2,4,2,1,0,0,0,4,4,4,4,4,6,1,1
0.62,1,40,1,2,2,1,0,0,0,4,4,4,4,4,5,2,2
0.22,1,26,3,4,2,1,0,0,0,4,4,4,4,2,5,1,2
1.32,2,58,1,5,1,2,1,1,1,1,1,4,1,2,2,1,1
0.65,2,25,1,4,1,1,1,1,1,4,4,4,4,4,5,1,2
1.92,1,25,1,1,2,1,1,0,0,4,4,4,4,2,5,2,2
0.22,2,28,3,5,1,1,1,0,1,4,4,4,4,4,5,1,2
0.28,2,27,2,4,1,2,1,0,0,2,4,4,4,4,5,1,2
1.4,1,50,1,2,2,1,1,0,1,4,4,4,4,3,5,2,2
0.53,2,40,1,5,1,1,0,0,1,4,5,5,5,5,4,4,3
1.59,2,21,3,5,1,2,1,1,1,4,4,4,4,1,3,1,1
1.85,2,60,1,2,1,1,1,1,1,2,4,4,4,2,5,1,1
2.24,1,20,1,3,2,2,1,1,1,4,4,4,4,2,5,2,2
1.59,2,23,3,5,1,2,1,0,1,1,4,4,4,4,6,1,1
0.48,1,35,2,2,2,1,0,0,0,4,4,2,4,2,3,1,2
0.45,1,30,1,3,2,1,1,0,1,4,2,4,4,4,3,1,2
0.52,2,30,3,4,1,2,1,1,1,2,4,4,4,4,5,1,2
0.64,1,28,1,1,2,2,1,1,0,4,4,4,4,2,5,2,2
1.15,1,38,1,5,1,1,1,1,1,4,3,4,4,3,3,1,2
0.22,2,35,2,3,1,2,1,1,0,4,4,4,4,1,5,1,1
0.68,1,29,1,3,2,2,0,0,0,4,4,4,4,4,5,2,2
1.58,1,20,1,2,2,2,1,0,0,4,4,4,4,2,5,2,2
0.7,1,34,1,2,2,1,1,0,0,2,4,4,4,4,5,2,2
0.53,1,58,2,4,1,1,0,0,0,4,4,4,4,4,5,1,2
1.53,1,40,1,5,1,1,0,0,0,4,4,4,4,4,5,1,2
0.62,1,45,1,1,1,1,1,0,0,4,4,4,4,4,5,2,2
0.63,2,53,2,4,1,2,1,0,0,2,4,4,4,4,5,1,2
2.11,2,70,1,1,2,1,1,0,1,3,4,4,4,4,5,1,2
0.22,1,30,2,2,1,1,1,0,1,1,4,4,4,4,1,1,2
0.96,1,25,2,5,1,2,1,1,0,4,2,4,4,1,5,1,1
0.27,2,24,3,1,2,1,0,0,0,4,4,4,4,4,5,1,1
0.63,1,45,2,5,2,1,1,1,0,4,4,4,4,2,5,1,2
1.05,1,21,1,1,2,2,0,0,1,2,4,4,4,2,5,2,2
0.22,1,35,2,4,1,1,1,1,1,4,4,4,2,2,1,1,2
0.28,1,18,2,4,2,1,1,0,1,4,4,4,4,4,1,1,1
0.5,1,32,2,3,2,2,1,1,1,4,2,4,4,1,3,1,2
0.33,1,25,2,3,2,1,1,1,1,5,4,4,4,4,5,1,1
1.59,1,21,2,5,1,1,1,1,0,4,4,4,4,2,5,1,1
1.21,2,22,2,5,2,2,1,1,0,4,4,4,2,1,2,1,1
0.99,1,20,1,4,1,2,1,0,1,4,4,4,4,2,5,1,2
1.03,1,20,1,4,2,2,1,0,0,4,4,4,4,4,5,1,1
0.68,1,44,1,4,1,2,1,1,0,2,1,1,4,2,3,1,2
0.22,2,64,2,2,1,1,1,0,1,4,4,4,2,2,5,1,2
0.62,1,42,2,5,2,2,1,1,1,1,4,4,4,1,1,1,1
0.75,1,40,1,1,2,1,1,0,1,4,4,4,4,4,5,1,2
0.72,2,45,1,3,2,1,1,0,0,4,4,4,4,2,5,2,2
0.96,1,32,1,1,1,1,0,0,1,4,4,4,4,4,5,2,2
0.61,1,32,1,1,2,1,1,0,1,4,4,4,2,2,5,2,2
1.01,2,45,1,1,1,2,0,0,0,4,4,4,4,4,5,2,2
0.28,2,40,2,3,1,1,1,0,1,4,4,4,4,4,5,1,2
0.62,1,25,3,5,2,2,1,0,1,3,3,4,4,1,5,1,1
0.97,1,50,2,5,2,2,1,0,0,4,1,4,4,4,5,2,2
1.05,2,40,1,3,1,2,1,1,0,4,4,4,4,4,5,1,1
0.48,1,45,2,1,2,1,1,1,1,3,4,4,1,2,5,1,2
0.66,1,25,2,4,2,2,1,0,1,4,3,4,4,4,5,1,2
2.42,1,33,1,1,2,2,1,1,1,4,4,4,4,4,6,1,2
2.42,2,25,1,5,1,1,1,0,1,4,4,4,2,2,5,1,1
1.01,1,17,2,3,1,1,0,0,0,4,4,4,4,4,5,1,2
1.62,1,30,1,2,1,1,1,0,0,4,4,4,4,4,5,2,2
0.43,2,36,1,4,1,2,1,0,1,2,4,4,4,2,4,2,2
0.22,2,38,2,3,2,1,0,0,1,4,4,4,4,4,5,1,2
0.86,2,42,2,2,1,1,1,1,1,4,2,4,4,4,3,1,2
1.13,2,19,2,5,1,2,1,0,0,4,4,4,4,4,4,1,1
2.18,2,15,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.39,1,21,2,4,2,2,1,0,0,4,4,4,4,4,5,1,1
0.68,1,39,2,4,1,2,1,0,1,1,4,4,4,2,5,1,1
1.0,1,16,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.38,2,18,3,5,2,2,1,1,0,4,4,4,4,4,5,1,1
0.77,2,42,1,5,1,1,1,0,1,1,4,4,1,4,1,1,1
2.42,1,15,1,2,2,2,0,0,1,5,4,4,4,2,5,1,2
0.72,1,30,1,2,2,1,1,0,0,4,4,4,4,4,5,2,2
0.55,2,18,2,4,1,2,1,0,0,4,4,4,4,4,5,2,2
0.22,2,45,3,4,1,1,1,1,0,1,4,4,4,1,5,1,1
1.21,1,19,1,2,2,2,0,0,0,4,4,4,4,4,5,1,2
0.73,2,30,1,1,1,1,1,0,1,4,1,4,4,2,3,1,2
1.13,2,80,1,4,2,1,1,0,0,4,4,4,4,4,5,2,2
0.34,2,52,2,5,2,1,0,1,0,4,4,4,4,4,5,1,2
0.98,1,32,1,4,2,2,1,1,0,4,4,4,4,2,5,1,1
1.82,1,25,1,1,2,2,1,0,1,4,4,4,2,4,5,2,2
0.94,2,18,2,4,2,1,1,1,0,1,4,4,4,4,1,1,1
1.65,2,46,1,4,1,1,1,0,1,1,2,4,4,1,5,1,2
1.02,1,24,1,3,2,1,0,0,0,4,4,4,4,2,5,2,2
1.56,2,33,1,5,2,2,1,1,1,4,4,4,4,4,1,1,1
0.87,2,36,1,2,1,2,1,0,1,4,4,4,4,2,3,2,2
0.64,2,60,2,5,1,2,1,0,1,4,4,2,2,4,3,1,2
1.44,1,32,1,3,1,1,1,1,1,3,4,4,4,4,5,1,2
0.35,2,38,2,3,1,1,1,0,0,4,1,4,4,4,5,1,2
0.36,2,32,2,3,1,1,1,0,0,1,4,4,4,2,5,1,1
1.12,1,47,1,2,2,1,1,0,1,4,4,4,4,2,5,2,2
2.42,2,39,1,2,2,1,1,1,1,4,4,4,4,1,5,1,1
0.4,2,52,2,5,1,1,1,1,1,2,2,4,2,4,3,1,2
0.99,2,25,2,4,1,1,1,0,1,4,4,4,4,3,5,1,1
1.48,1,16,1,1,1,2,0,0,1,2,4,4,4,4,5,1,2
1.38,2,58,1,4,2,2,1,0,0,4,4,3,4,4,5,2,2
1.64,1,35,1,1,2,1,1,0,1,2,4,4,4,2,5,1,2
1.06,2,75,1,2,2,2,1,0,1,4,1,1,4,2,5,1,2
1.67,2,23,1,3,1,2,1,0,1,5,4,4,4,1,1,1,1
0.25,2,62,5,3,1,2,1,0,0,4,4,4,4,2,5,1,1
2.42,2,16,1,1,2,2,1,0,0,4,4,4,4,4,5,1,2
1.0,1,23,1,3,2,1,1,0,0,4,4,4,4,4,5,1,2
0.73,2,30,2,3,1,1,1,0,0,4,4,4,4,4,5,1,1
1.02,1,30,1,2,2,2,1,0,1,4,4,4,4,2,5,2,2
0.6,1,49,1,5,1,1,0,0,0,4,4,4,4,4,5,1,2
0.6,2,45,1,3,1,1,1,0,1,1,4,4,4,4,3,2,2
1.85,1,60,1,1,2,1,1,0,0,4,4,1,3,4,5,2,2
0.73,2,46,1,3,2,2,1,0,0,4,4,4,4,4,5,2,2
1.56,2,42,1,1,2,1,1,0,0,5,4,4,4,4,5,1,2
1.24,2,34,2,3,2,1,1,0,1,4,4,4,4,2,5,1,2
0.22,2,45,3,1,2,1,1,0,1,4,4,4,4,4,5,1,2
1.03,2,41,1,4,1,2,1,0,0,4,4,4,4,4,5,1,1
0.33,1,32,2,3,2,1,1,0,1,4,4,4,4,2,5,1,2
1.22,2,24,2,4,1,2,1,1,1,1,4,1,4,1,5,1,1
0.84,1,30,1,3,2,2,1,1,1,4,4,4,4,4,5,1,2
0.57,2,32,2,4,1,2,1,0,0,4,4,4,4,4,5,1,1
0.81,1,58,2,2,2,1,1,0,0,4,1,4,4,2,5,1,2
0.73,1,32,1,2,2,1,1,0,0,4,4,4,4,4,5,1,2
2.1,1,62,1,1,1,1,1,0,0,4,4,4,4,4,5,2,2
0.92,1,40,1,3,2,1,0,0,0,4,4,4,4,4,5,2,2
1.1,2,56,1,5,1,2,1,0,0,2,4,4,4,2,5,1,2
1.72,1,47,1,3,2,1,1,1,1,4,4,4,4,3,4,1,2
0.78,1,18,2,3,1,1,0,1,0,4,4,4,4,3,5,2,2
0.29,2,20,2,5,2,1,0,0,0,4,4,4,4,4,5,1,1
0.41,1,24,2,2,2,1,1,0,1,2,4,4,2,4,5,1,2
1.21,1,35,1,3,1,1,1,0,1,4,4,4,4,3,5,1,2
1.85,2,60,1,3,1,1,0,0,0,4,4,4,4,4,5,2,2
0.61,2,25,1,3,1,1,0,0,0,4,4,4,4,4,5,2,2
0.53,2,42,2,4,1,2,1,0,0,4,4,4,2,4,5,1,2
1.38,1,40,1,1,1,1,1,0,1,4,4,4,4,4,5,2,2
0.22,2,36,2,2,1,1,0,0,0,4,4,4,4,4,5,1,2
0.62,2,35,1,3,1,1,1,0,1,2,4,4,4,2,5,1,1
1.19,2,36,1,3,1,1,1,1,0,4,4,4,4,4,5,2,2
0.23,2,45,2,2,1,1,1,0,1,3,4,4,4,4,5,1,1
1.56,1,26,1,4,2,2,1,0,1,3,4,4,4,2,1,1,2
0.22,2,40,3,3,1,2,1,0,1,2,4,4,4,1,1,1,2
1.57,2,21,2,5,1,2,1,0,0,3,4,4,4,4,5,1,1
0.48,1,45,1,2,2,1,1,0,1,4,4,4,4,4,5,2,2
0.58,1,50,2,4,2,2,1,0,0,4,4,4,4,2,5,2,2
1.39,1,55,1,1,2,1,1,0,1,4,4,1,4,2,5,1,2
0.87,1,30,1,3,2,1,1,0,0,2,4,4,4,2,5,1,2
0.61,1,25,1,1,2,1,1,0,1,4,4,4,4,4,5,1,2
0.47,2,32,3,5,1,2,1,1,0,3,4,4,4,4,5,1,1
0.6,1,48,2,5,1,2,1,0,1,4,4,1,4,2,5,1,2
1.08,1,56,1,5,1,2,1,0,1,4,4,4,4,4,5,2,2
2.42,2,24,1,3,1,2,1,0,1,1,4,4,4,4,5,1,1
0.35,2,37,2,2,2,1,1,0,0,4,4,4,4,4,5,1,2
0.22,2,38,2,1,2,1,1,0,0,4,4,4,4,4,5,1,2
2.03,1,38,1,3,1,2,1,0,1,4,4,4,4,1,4,1,2
0.43,2,50,1,3,2,2,1,0,0,4,4,4,4,4,5,2,2
1.21,2,31,2,4,2,2,1,0,0,4,4,4,2,1,5,1,2
0.62,2,55,1,5,1,2,1,0,0,4,4,4,4,2,5,2,2
0.72,2,35,2,2,1,2,1,0,1,1,3,4,4,4,5,1,2
1.14,2,69,1,1,1,1,1,0,0,4,4,4,4,4,5,2,2
0.94,2,55,1,5,1,1,1,0,1,4,4,4,4,4,2,1,2
0.29,1,22,2,5,1,1,1,0,1,4,4,4,4,4,5,1,1
0.46,2,45,2,4,1,2,1,1,1,1,4,4,4,2,3,1,1
1.03,2,45,1,5,1,2,1,1,1,4,4,4,4,3,4,1,2
0.87,1,50,1,3,1,2,1,1,1,4,4,4,4,3,5,1,2
1.22,1,50,1,3,1,1,1,1,1,4,4,4,4,2,3,3,2
0.71,2,40,2,3,1,1,1,0,0,4,4,4,2,2,5,1,1
0.57,2,29,2,5,1,2,1,0,0,4,4,4,4,3,5,1,1
0.45,1,26,3,4,1,1,1,1,1,1,4,4,3,1,5,1,1
1.92,2,60,1,3,2,1,1,1,1,4,4,4,4,1,5,1,1
0.32,1,29,1,4,2,1,0,0,1,4,4,4,4,2,5,1,2
1.19,1,35,1,1,2,1,0,0,1,4,4,4,4,4,5,2,2
0.68,2,18,2,3,1,1,0,0,0,4,4,4,4,2,5,2,2
0.94,1,30,1,3,1,1,0,0,0,4,3,4,4,4,5,2,2
2.42,1,55,1,3,2,1,0,0,1,4,4,4,4,4,5,1,2
0.69,2,37,2,5,2,2,1,0,0,4,4,4,4,4,4,1,1
0.69,2,48,2,3,1,2,1,1,0,4,4,4,4,2,5,1,2
1.04,1,21,1,2,2,2,0,0,1,4,4,4,4,4,5,2,2
2.38,2,32,2,3,1,2,1,0,1,4,4,4,4,1,5,1,1
0.47,2,24,2,4,1,1,1,0,1,2,4,4,4,2,3,1,2
1.38,2,68,1,1,1,1,0,0,0,3,4,3,4,4,5,1,2
2.42,2,19,2,5,2,2,1,0,1,4,4,4,4,5,5,1,1
0.61,1,38,3,5,1,2,1,1,0,1,4,4,4,4,1,1,1
1.23,2,18,2,5,2,2,1,0,0,4,3,4,4,4,5,1,2
1.48,1,38,1,1,2,1,1,0,1,4,1,4,4,2,1,2,2
0.34,2,40,2,3,1,1,1,1,1,1,4,4,2,2,5,1,1
2.42,2,60,1,5,1,1,1,0,0,4,4,4,4,4,5,1,2
0.69,1,16,1,1,2,1,1,0,0,4,4,4,4,4,5,1,2
1.73,1,17,1,1,2,1,1,0,1,4,4,4,4,4,5,1,2
0.73,1,32,1,1,2,1,0,0,0,4,4,4,4,4,5,2,2
0.9,1,37,1,2,2,1,1,1,0,1,4,4,4,4,5,1,2
0.59,2,27,1,1,1,1,1,0,1,1,4,4,4,2,1,1,1
0.49,1,46,1,2,2,1,1,0,1,4,3,4,4,4,5,2,2
0.41,2,22,2,5,1,1,1,1,0,4,4,4,4,4,2,1,1
0.73,2,30,1,3,1,1,1,1,1,2,4,4,4,2,5,1,2
0.22,2,35,2,4,2,2,1,1,0,4,4,4,4,4,5,1,1
0.22,1,25,2,1,1,1,1,0,1,4,4,4,4,2,5,1,2
1.34,1,18,1,3,2,1,1,0,0,4,4,4,3,4,5,1,2
0.73,1,28,1,5,2,1,1,0,0,4,4,4,4,4,5,1,2
2.42,1,25,1,1,2,1,1,0,0,4,4,4,4,4,5,2,2
0.32,2,39,2,3,1,1,0,0,0,4,4,4,4,4,5,1,2
2.42,1,15,1,2,2,2,1,1,0,4,4,4,4,4,5,1,2
0.54,1,38,2,2,2,1,1,1,0,1,1,4,4,4,5,2,2
1.33,1,58,1,3,2,2,1,0,0,4,4,4,4,4,5,1,2
0.22,2,16,2,4,2,1,0,0,0,4,4,4,4,4,5,2,2
0.29,2,25,2,2,1,2,1,1,1,4,4,4,4,4,5,1,1
2.42,1,23,1,1,2,2,1,0,1,4,1,4,4,4,5,2,2
0.94,1,56,3,3,2,2,1,0,0,4,4,4,4,4,5,1,2
1.26,1,18,1,2,1,1,1,0,0,2,4,4,4,4,5,1,2
1.04,1,15,1,5,2,2,1,0,0,4,4,4,4,4,5,2,2
0.88,1,25,3,5,1,1,1,0,0,1,5,4,4,4,4,1,1
1.08,1,25,1,3,2,1,1,0,0,4,4,4,4,3,5,2,2
0.22,1,22,2,2,2,1,1,0,1,4,4,4,4,4,5,1,1
0.92,1,35,1,2,2,2,0,0,0,4,4,4,4,4,5,2,2
0.62,1,30,1,1,1,2,1,1,1,2,4,4,4,4,6,1,2
0.76,1,35,1,3,2,1,1,1,0,4,4,4,4,2,5,1,2
1.44,2,17,1,4,1,1,0,1,1,4,3,4,2,2,2,1,1
1.06,1,23,1,3,2,1,1,1,1,4,4,4,4,2,1,2,2
0.35,2,30,3,5,2,2,1,1,0,4,4,4,4,4,5,1,1
0.35,2,26,2,1,1,2,0,0,0,4,4,4,4,4,4,2,2
0.46,1,55,1,4,2,1,1,1,1,4,4,4,4,1,1,1,2
0.22,1,20,2,1,2,1,1,0,1,4,4,1,4,4,5,2,2
0.59,2,27,3,4,1,1,1,1,1,4,4,1,2,3,5,1,1
0.22,2,40,3,4,1,2,1,1,0,4,1,4,1,2,5,1,1
0.78,1,45,1,5,1,1,1,0,0,3,4,4,4,4,5,2,2
0.62,2,18,2,4,1,1,1,0,0,4,4,4,4,4,5,1,2
0.92,1,40,1,3,1,1,1,0,0,4,4,4,4,4,5,2,2
1.69,1,58,1,1,2,1,1,0,1,4,4,4,4,3,5,1,2
0.38,2,23,3,5,1,1,1,1,0,4,2,4,4,4,4,1,1
0.73,2,30,1,2,2,1,1,0,0,4,3,4,4,2,5,1,2
0.84,1,18,1,4,2,2,0,0,0,4,4,4,4,4,5,2,2
0.22,2,36,2,1,1,1,1,0,0,4,4,4,2,1,5,1,2
0.27,1,21,2,1,2,1,1,0,1,4,4,4,4,4,1,1,2
0.22,2,46,2,1,1,1,1,0,1,4,1,4,4,2,4,1,2
0.22,2,30,2,5,1,1,0,0,0,4,4,4,4,4,5,1,1
0.62,1,43,1,5,2,1,1,1,0,4,4,4,4,4,5,1,2
0.22,1,50,2,1,2,1,1,0,0,4,3,4,4,4,5,1,2
0.8,2,30,2,5,1,2,0,1,1,4,4,4,4,4,5,1,1
0.73,1,30,1,1,2,1,1,1,1,4,4,4,2,4,3,1,2
2.23,2,18,2,5,1,2,1,1,1,1,3,4,4,4,1,1,1
0.6,2,25,2,3,1,1,1,0,1,4,4,4,4,1,5,1,1
0.68,2,36,2,4,1,1,1,0,1,2,4,4,4,1,1,1,1
0.44,1,55,1,2,2,1,1,0,1,2,4,4,2,4,5,1,2
0.8,2,24,3,5,1,2,1,1,1,4,4,4,4,2,5,1,1
1.02,1,28,1,4,1,2,1,0,1,4,4,4,4,4,5,2,2
1.14,2,65,1,1,2,1,1,0,1,4,4,4,4,4,3,2,2
0.78,2,56,2,4,1,1,1,1,0,4,4,4,4,4,5,1,1
0.68,1,35,2,2,2,2,0,0,0,4,4,4,4,4,5,2,2
2.42,2,70,1,3,2,2,1,0,0,4,3,4,1,4,5,2,2
0.69,2,30,3,4,1,2,1,0,0,1,4,4,4,4,5,1,1
1.05,1,35,2,3,2,1,1,0,0,4,4,4,4,4,5,1,2
0.22,2,25,2,1,1,1,1,0,1,4,4,4,4,4,5,2,2
0.64,1,65,1,2,2,2,1,0,0,2,4,4,4,2,5,2,2
2.42,1,18,2,2,2,2,0,0,0,4,4,4,4,2,5,1,1
1.14,1,34,2,3,2,1,0,0,0,4,4,4,4,2,5,1,2
2.42,1,30,1,3,1,2,1,1,0,2,4,1,4,2,3,2,2
0.38,1,22,2,1,2,1,1,0,0,4,4,4,4,4,5,1,2
0.62,2,35,1,2,1,2,1,0,0,2,4,4,4,4,5,1,2
0.46,1,36,2,2,1,2,1,1,0,2,4,4,4,4,5,1,2
0.86,2,84,1,4,2,1,0,1,1,4,4,4,4,2,5,2,2
1.21,2,49,1,5,1,2,0,0,0,4,4,4,4,4,5,1,1
0.22,2,42,2,1,2,1,1,0,0,4,4,4,4,4,5,1,1
1.1,1,31,1,3,1,1,1,0,0,4,4,4,4,2,5,1,1
1.15,1,43,1,1,1,1,0,0,0,4,4,4,4,4,5,1,2
0.33,1,20,2,2,2,1,1,0,0,4,4,4,4,4,5,1,2
0.71,1,22,3,4,2,2,1,1,0,4,4,4,4,2,5,1,1
0.24,1,19,2,2,1,1,0,0,0,5,4,4,4,4,5,2,2
1.51,1,78,1,2,2,1,1,0,0,4,4,1,4,4,5,2,2
0.95,1,33,2,5,2,2,1,1,1,4,4,1,4,1,5,1,2
1.75,1,35,1,2,1,2,1,0,1,4,4,4,4,2,5,1,2
0.57,1,45,1,2,2,1,1,0,0,4,4,4,4,4,5,1,2
0.61,2,25,3,5,2,2,1,0,0,4,4,4,4,4,5,1,1
0.59,2,42,3,2,1,1,0,0,1,4,4,4,4,4,5,1,2
0.82,1,36,2,4,2,2,1,1,1,4,4,4,4,1,5,2,2
2.41,1,34,2,2,1,2,0,0,0,4,4,4,4,4,5,1,2
0.8,1,35,1,1,2,1,1,0,0,4,4,4,4,2,5,2,2
0.77,2,24,2,5,1,2,0,0,0,4,4,4,4,4,5,2,2
0.33,1,20,3,5,1,1,0,1,0,4,4,4,4,4,3,1,1
0.8,2,51,1,3,1,1,0,0,0,4,4,4,4,2,5,1,2
1.0,1,25,1,2,2,2,1,1,1,4,4,4,4,2,3,2,2
1.43,1,45,1,4,1,2,1,0,0,4,3,4,4,2,5,1,1
1.45,1,45,1,2,2,1,0,0,1,4,4,4,4,4,5,2,2
0.22,1,21,3,3,1,1,1,0,1,4,4,4,4,4,5,1,2
0.29,1,36,2,5,2,1,0,0,1,4,4,4,4,4,5,2,2
0.23,2,50,3,4,1,1,1,0,1,4,4,4,4,4,5,1,2
1.39,1,60,1,4,2,2,1,0,0,4,4,4,4,4,5,1,2
1.02,2,25,3,2,1,2,1,0,0,4,4,4,4,4,5,1,2
1.19,1,35,1,1,1,1,1,0,0,4,4,4,4,4,5,1,2
0.68,2,55,1,3,1,1,0,0,1,2,4,4,4,4,2,1,2
1.12,2,15,5,3,2,1,0,0,0,4,4,4,4,2,5,2,2
1.6,1,21,2,5,2,2,0,0,1,4,4,4,4,4,5,2,2
0.93,1,17,2,2,2,1,1,0,0,4,2,4,4,4,5,2,2
1.33,2,40,1,5,1,2,1,1,1,2,1,4,4,4,3,1,1
2.16,2,28,1,2,1,1,1,0,0,4,4,4,4,4,5,2,2
1.4,1,70,1,5,2,1,1,0,0,1,4,1,4,4,5,1,1
0.23,2,26,3,5,1,1,1,0,1,4,4,4,4,1,5,1,1
0.74,1,35,1,3,2,1,1,0,1,4,4,4,4,4,5,1,2
0.22,2,19,2,5,1,2,1,0,0,4,4,4,4,4,5,1,2
1.75,2,60,1,3,1,2,1,0,0,4,4,3,4,4,5,1,3
2.42,1,25,1,4,2,2,1,0,0,4,4,4,4,4,5,1,2
0.57,2,60,1,1,2,2,1,0,1,4,4,4,4,1,1,2,2
0.28,1,23,2,3,2,1,0,0,1,4,4,4,4,4,5,2,2
0.22,2,25,3,2,1,1,1,1,1,2,4,4,2,4,3,1,2
0.57,1,18,2,4,2,1,0,1,1,4,4,4,4,4,1,1,2
0.69,2,22,2,5,1,2,1,1,0,4,4,4,4,4,5,1,1
2.06,2,36,1,2,2,2,1,0,0,4,4,4,4,4,5,1,2
0.97,2,25,1,5,2,1,1,0,1,3,4,4,4,3,2,1,1
0.7,1,30,3,5,1,2,1,1,1,4,4,4,1,1,5,1,1
2.42,1,16,1,4,2,2,0,0,0,4,4,4,4,4,5,1,1
0.92,1,32,1,4,1,2,1,0,0,4,4,4,4,4,5,1,1
0.88,1,20,3,5,1,2,1,1,1,2,1,4,4,1,5,1,1
1.12,2,54,1,3,1,2,1,0,0,4,4,4,4,1,5,1,2
2.01,1,22,1,2,1,1,1,0,1,4,4,4,4,4,1,1,2
0.82,2,18,2,2,1,1,1,0,0,2,3,4,4,4,5,1,1
2.42,2,30,2,5,1,2,1,1,0,1,4,4,4,4,5,1,1
