wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
0.41,1,2,1,0,1,1,0,1,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5.916
1.97,1,1,3,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,4.472
0.94,0,2,3,1,0,0,0,0,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.45,1,1,5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.211
2.42,0,1,2,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.44,1,2,4,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.708
1.25,0,1,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
1.87,0,1,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,6.481
0.25,1,3,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.796
1.38,1,1,3,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.73,0,1,3,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.68,1,1,3,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,5.568
1.29,1,2,3,0,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,5.099
1.53,0,1,5,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,6.325
0.61,0,1,5,0,1,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,6.708
1.73,0,1,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.87,0,1,1,1,1,0,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.928
0.87,1,3,5,0,0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.292
2.42,1,1,3,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.22,1,3,4,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.083
1.87,0,2,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
2.23,1,1,1,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
2.42,0,1,3,0,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
1.17,1,2,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.43,1,1,4,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,7.071
0.22,0,3,2,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.916
1.08,0,1,4,0,0,1,1,1,0,1,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,4.899
0.65,1,2,4,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
1.69,1,1,3,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.746
1.55,0,2,5,1,1,1,1,1,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.416
2.42,1,1,1,1,1,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.0
0.3,1,3,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.164
1.22,1,1,5,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.477
0.39,0,2,1,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
1.64,1,1,1,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.85,1,2,4,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.63,0,1,1,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.94,1,1,2,0,0,1,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,6.164
0.6,0,1,5,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,7.416
1.78,0,1,2,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
1.06,0,1,2,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
1.55,0,1,3,1,1,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,6.782
1.4,0,1,2,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,7.071
0.62,0,1,4,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.22,1,2,5,0,0,0,1,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,5.099
0.5,0,2,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.0
1.06,0,1,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.123
0.72,1,1,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.071
1.55,1,1,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,4.899
1.27,0,1,3,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,7.746
1.0,0,1,3,1,0,0,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,5.916
0.31,0,2,1,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.557
2.42,1,1,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,7.746
0.34,0,2,1,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.359
0.7,1,3,4,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.657
0.92,0,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
0.34,1,2,2,0,0,1,1,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,6.708
0.93,1,3,5,0,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.481
1.14,1,1,3,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.928
1.19,1,2,5,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.359
0.94,0,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
1.53,0,1,3,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.481
0.92,0,1,3,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6.708
1.56,1,1,4,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,5.477
0.78,1,1,4,0,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,6.928
2.42,0,1,2,0,1,1,1,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.472
0.9,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.19,1,3,4,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,4.472
1.38,1,2,2,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
1.62,1,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.22,0,2,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,6.0
0.76,0,1,4,1,1,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.42,0,1,2,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.02,0,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
2.42,0,1,1,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.0
1.72,0,1,5,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.211
0.78,1,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
1.1,1,1,2,0,1,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.43,1,1,1,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.43,1,1,1,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416
0.84,1,1,5,1,1,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.69
2.42,0,2,3,1,1,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.9,0,1,5,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.557
0.92,0,1,3,0,0,0,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.746
1.69,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.616
0.97,1,1,3,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,5.385
1.89,0,1,4,0,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,5.831
1.07,0,1,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.04,0,1,2,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.86,0,1,2,0,0,1,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,7.071
1.03,1,3,4,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,5.477
1.21,1,1,3,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.083
1.18,1,1,3,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.746
0.32,1,2,4,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416
0.76,0,1,4,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.481
1.29,1,2,5,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.782
1.16,0,1,4,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.0
0.22,0,3,1,0,0,1,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.25,1,3,4,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
1.03,0,1,4,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.416
1.22,1,3,3,1,1,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.22,0,2,4,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
2.2,1,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,5.831
1.47,1,1,4,0,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.325
0.8,0,1,2,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.348
1.27,1,1,3,0,0,1,1,0,1,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,7.746
1.17,1,2,5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,6.557
0.63,0,2,3,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.708
0.75,1,1,5,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6.708
0.38,1,3,1,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
1.12,1,3,3,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
2.07,0,2,5,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,7.746
2.42,1,1,4,1,0,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
1.27,1,1,1,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
2.42,1,1,3,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
0.75,1,2,1,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,4.0
1.24,1,1,2,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.39,1,2,5,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,7.746
1.04,1,1,1,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.071
1.13,0,2,2,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.583
0.32,1,2,1,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,8.66
0.97,0,2,5,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.3,0,2,4,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928
0.27,1,2,1,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
1.4,0,1,1,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.071
2.16,1,1,2,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196
0.36,1,2,4,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,6.708
0.43,0,2,4,0,1,0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
1.21,1,1,5,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,6.557
2.11,0,1,3,1,1,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.416
0.43,0,2,5,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916
0.22,1,3,5,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.243
0.77,1,2,5,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
0.36,1,2,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,5.831
2.21,0,1,2,0,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.69
0.89,1,1,1,0,0,1,0,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.55,1,2,4,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.68,0,1,2,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.123
0.25,0,2,2,1,0,1,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.0
2.18,0,1,2,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.164
1.52,0,1,2,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.367
2.1,1,1,4,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.73,0,1,2,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.099
1.5,1,1,4,0,1,1,1,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.782
1.58,0,1,4,0,0,1,0,0,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,7.416
1.55,0,1,1,1,1,1,1,0,0,1,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,5.292
0.22,1,3,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.55
0.86,1,1,3,0,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.477
0.72,0,2,4,1,0,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,4.899
0.46,1,3,5,0,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.782
0.48,1,2,4,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.51,0,2,5,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.856
1.05,1,3,4,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,5.568
0.61,1,2,5,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,6.325
1.62,1,2,5,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
2.42,1,1,3,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.0
1.33,0,1,5,0,1,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.325
1.56,1,1,4,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.899
1.59,0,1,1,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.062
1.25,1,1,4,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.928
0.73,1,1,1,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708
0.47,1,2,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.782
0.7,0,3,5,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
1.56,0,1,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,6.325
0.62,1,3,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.164
1.39,0,1,1,1,0,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,3.873
2.42,0,1,1,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,7.416
0.87,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.88,1,1,3,0,1,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.071
0.58,1,2,5,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.472
0.48,1,3,4,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,5.0
0.28,1,2,3,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,4.69
1.67,0,1,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
1.03,1,1,5,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.746
1.94,1,1,5,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.325
1.91,1,2,5,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477
0.73,0,1,1,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,5.831
1.1,0,1,3,1,1,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.856
0.59,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477
1.05,0,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.062
0.22,1,2,2,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.4,1,3,5,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.5,0,1,2,0,0,1,0,0,1,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.083
0.98,0,1,1,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
0.58,0,1,2,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,6.708
1.08,0,1,1,1,0,0,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477
0.63,0,1,4,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916
0.4,1,2,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,7.416
1.21,0,1,3,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.708
1.03,0,1,2,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,7.416
0.22,0,2,4,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.83,1,2,4,0,0,1,1,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.359
1.23,1,2,5,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.873
0.87,0,1,4,0,1,0,0,1,1,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.292
0.74,0,1,4,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,6.164
0.44,0,2,5,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69
0.73,0,1,5,0,0,1,0,1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708
1.25,1,1,5,0,1,0,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,6.708
0.75,0,1,5,0,0,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.071
1.62,1,2,4,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.796
0.76,1,1,2,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916
0.55,1,2,2,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.477
1.57,0,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916
1.58,0,1,5,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.0
2.42,0,1,2,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.796
1.38,0,1,4,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.325
1.38,0,1,1,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,7.746
0.46,0,1,4,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,8.062
0.53,0,2,2,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.33,1,2,5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.243
0.37,0,3,4,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.292
0.7,1,1,1,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0
1.41,0,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.831
1.36,1,1,2,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.099
0.72,1,1,5,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416
1.27,1,2,5,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.359
