wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet,age_sqrt
1.86,0,0.5,0.25,0,0,1,0,0,1,0,1,1,1,1,1,1,0.07629958542132087
0.24,1,0.5,0.5,0,0,1,0,1,0,1,1,1,1,0,1,1,0.43902953061416916
2.08,0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,1,1,0.8258364678460262
1.21,1,0.0,0.75,0,0,1,1,0,1,1,1,1,0,1,0,1,0.5382574152632154
0.71,1,0.0,0.5,0,0,1,1,1,1,0,1,1,0,0,0,1,0.703252212097784
1.61,1,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.42170787336756455
0.41,1,0.5,1.0,0,0,1,1,1,0,0,1,1,1,1,0,0,0.1687231588989907
1.43,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.7860285196746162
0.89,0,0.0,0.0,0,0,1,0,1,1,1,1,1,1,0,0,1,0.5852072483626012
0.57,0,0.5,0.25,0,0,1,1,1,1,0,1,1,1,1,1,1,0.07629958542132087
1.34,0,0.0,0.0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.33112562210789265
0.55,1,0.5,1.0,0,1,1,1,1,0,1,1,0,0,0,0,1,0.6601046208636034
1.49,0,0.0,0.5,1,1,1,1,0,0,0,0,1,0,1,1,1,0.6306164783589376
1.54,0,0.0,0.5,0,1,1,0,1,1,1,1,1,1,1,1,1,0.2326232808881239
0.22,0,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.10029601612894867
1.45,1,0.5,1.0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.10029601612894867
1.3,0,0.0,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.4041369452058934
1.75,0,0.0,0.5,0,0,0,0,0,1,1,1,1,1,1,1,1,0.8646924184089513
0.35,1,0.5,0.5,0,0,1,0,1,1,0,1,1,1,1,0,1,0.47296560836944224
1.36,1,0.0,0.75,0,1,1,0,0,1,1,1,1,1,1,1,1,0.38630566444613734
1.06,1,0.0,0.25,1,0,1,0,0,1,0,0,1,1,1,1,1,0.8646924184089513
0.99,1,0.0,1.0,0,1,0,1,0,1,1,1,1,0,1,0,0,0.10029601612894867
2.42,1,0.0,0.75,1,1,1,1,1,0,1,1,0,1,0,0,0,0.5852072483626012
0.74,0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0,1,0.42170787336756455
0.84,0,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0.5540883258681659
1.21,1,0.5,1.0,0,1,1,0,1,1,1,1,0,1,0,0,0,0.5540883258681659
0.22,1,1.0,0.5,0,0,1,0,1,1,1,1,1,0,0,0,0,0.07629958542132087
0.22,0,1.0,0.25,1,0,1,0,1,1,1,1,1,0,0,0,0,0.21177201535847945
0.8,0,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
0.41,0,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.29279124390711675
1.02,1,0.0,0.25,0,1,1,0,0,1,1,1,1,1,1,1,1,0.29279124390711675
0.49,0,0.0,0.5,1,1,0,0,0,1,1,1,1,1,1,1,1,0.6746274918803921
0.94,0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.5852072483626012
1.08,0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.4041369452058934
0.94,0,0.0,0.25,1,0,1,0,1,1,1,1,1,0,1,1,1,0.25306152733850773
0.84,1,0.0,0.75,0,0,1,0,0,1,1,0,1,1,1,1,1,0.7994079677421027
1.3,1,0.5,0.75,1,1,0,0,0,1,1,1,1,1,1,1,1,0.12366884299436665
0.71,0,0.0,0.5,0,1,0,0,0,1,1,1,1,1,1,1,1,0.8258364678460262
0.93,1,0.0,0.0,1,0,0,0,0,1,1,1,1,0,1,1,1,0.5852072483626012
0.9,0,0.5,0.5,1,0,0,0,0,1,1,1,1,1,1,1,1,0.2326232808881239
0.94,0,0.5,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.1904816313028227
1.27,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.7313417492032841
1.25,0,0.0,1.0,1,1,0,0,0,1,1,1,0,1,1,0,1,0.6601046208636034
2.38,0,0.0,1.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.5060197771135149
0.92,1,0.5,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.14646429553945794
1.09,0,0.0,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.14646429553945794
1.79,1,0.0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.5852072483626012
0.81,1,0.0,0.5,0,1,1,0,1,0,0,1,1,0,1,0,0,0.5060197771135149
0.61,0,0.0,0.25,1,1,1,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
1.8,1,0.0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0.02621703116207852
1.54,1,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.47296560836944224
1.43,0,0.0,0.25,1,1,1,0,1,0,0,0,0,0,1,1,1,0.7994079677421027
1.62,1,0.5,0.75,1,1,1,0,1,1,1,1,1,1,1,0,0,0.10029601612894867
0.68,1,0.5,0.75,0,0,0,0,0,0,1,1,0,1,1,0,1,0.5222368926363552
0.81,0,0.0,1.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.47296560836944224
1.84,0,0.0,0.5,1,0,1,0,0,1,1,1,1,0,1,1,1,0.9275106159838182
1.14,1,0.0,0.0,0,1,1,0,1,0,1,1,1,1,1,1,1,0.703252212097784
1.49,1,0.0,0.25,0,0,1,1,1,1,0,1,1,0,0,0,1,0.6005073284792961
2.29,0,0.0,0.25,0,1,1,1,0,1,0,0,1,0,1,0,0,0.8258364678460262
0.52,1,0.5,0.75,1,1,0,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
0.54,0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.8646924184089513
1.19,0,0.5,0.75,1,1,1,0,1,1,1,1,1,0,1,1,1,0.569736201709276
1.62,1,0.5,0.75,0,1,1,0,1,1,1,1,1,1,1,0,0,0.12366884299436665
0.97,1,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.6306164783589376
0.22,0,1.0,1.0,1,0,1,0,1,1,1,1,1,0,1,0,0,0.2731103668336776
1.23,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.7994079677421027
0.75,1,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.6005073284792961
0.5,0,0.0,0.5,0,0,1,0,1,1,1,1,1,0,1,0,1,0.5060197771135149
0.22,1,1.0,1.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0.5222368926363552
1.17,0,0.0,1.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.1687231588989907
1.36,0,0.0,0.25,1,0,1,0,0,1,1,1,0,0,1,0,1,0.9275106159838182
0.86,1,0.0,0.5,0,0,1,0,1,1,1,1,1,0,1,0,1,0.8518420300662597
0.29,1,0.5,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.42170787336756455
1.66,0,0.5,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.05162680166599842
1.89,1,0.0,0.25,1,0,0,0,1,1,1,0,1,0,0,0,1,0.7994079677421027
1.52,1,0.0,0.0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.33112562210789265
1.14,1,0.0,0.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0.5382574152632154
0.86,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.97,1,0.5,0.75,1,1,1,0,1,1,1,1,1,1,1,0,0,0.1687231588989907
0.85,1,0.0,0.0,1,0,1,0,1,1,1,1,1,0,1,0,0,0.6156419877437864
1.06,0,0.0,0.5,1,1,1,0,0,1,1,1,1,1,1,0,1,0.6005073284792961
1.21,1,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,1,0.6306164783589376
0.6,1,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,0,0.25306152733850773
0.44,1,0.5,0.0,1,0,0,0,0,0,1,1,1,0,1,1,1,0.5382574152632154
0.29,1,0.5,0.75,0,1,1,1,0,1,1,0,1,0,1,0,0,0.36820210314246227
0.86,0,0.5,0.75,1,1,1,0,1,1,1,0,1,0,0,0,0,0.42170787336756455
1.2,0,0.0,0.25,0,1,0,0,1,1,1,1,1,0,1,1,1,0.7313417492032841
1.83,0,0.0,0.0,1,1,1,0,0,1,1,0,1,1,1,1,1,0.9275106159838182
1.24,1,0.5,0.25,0,1,1,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
0.61,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.6306164783589376
0.75,1,0.0,0.75,0,1,1,0,1,0,1,1,1,0,1,0,1,0.7173620069087707
1.06,1,1.0,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.10029601612894867
0.22,1,0.5,0.75,0,0,1,1,1,1,1,1,1,1,0,0,0,0.5852072483626012
0.9,1,0.0,0.75,1,1,0,0,1,0,1,1,1,0,1,1,1,0.7313417492032841
1.08,1,0.0,0.25,1,1,0,0,0,0,1,1,1,1,1,1,1,0.5852072483626012
0.33,1,0.5,0.5,0,0,1,0,1,0,1,1,1,0,0,0,1,0.7313417492032841
1.12,1,0.5,1.0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.29279124390711675
0.96,1,0.0,1.0,0,1,1,0,1,0,1,1,1,0,1,0,1,0.2731103668336776
1.89,1,0.5,0.25,1,1,1,1,0,0,1,1,1,1,1,0,1,0.33112562210789265
0.95,0,0.0,0.5,0,1,0,1,0,0,0,1,1,0,1,0,1,0.12366884299436665
1.14,1,0.5,0.5,0,1,1,0,0,1,1,1,1,1,1,0,1,0.43902953061416916
2.25,1,0.0,0.75,0,0,1,0,1,0,0,1,1,1,0,0,1,0.33112562210789265
0.34,1,0.5,0.75,1,0,1,1,1,1,0,1,0,1,0,0,0,0.2326232808881239
0.84,0,0.0,1.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.42170787336756455
1.83,1,0.5,0.25,1,1,1,1,0,1,0,1,1,1,1,0,0,0.05162680166599842
1.89,1,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.7994079677421027
0.59,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.36820210314246227
1.42,0,0.0,0.75,1,1,1,0,1,1,1,1,1,0,1,1,1,0.8126763772858505
0.95,0,0.5,1.0,1,0,0,0,1,1,1,1,1,1,1,0,0,0.48959864865397007
1.55,0,0.0,0.75,1,1,1,0,0,1,1,1,1,1,0,0,1,0.7313417492032841
0.86,0,0.5,0.0,1,0,1,0,0,1,1,1,1,0,0,0,1,0.02621703116207852
0.22,1,1.0,1.0,0,0,1,1,0,1,1,1,1,1,1,0,0,0.5222368926363552
0.66,0,0.0,0.5,1,1,0,0,1,1,1,1,1,1,1,0,1,0.7313417492032841
2.42,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.7313417492032841
1.24,1,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.21177201535847945
0.41,1,0.5,0.0,0,1,1,0,1,1,1,0,0,0,1,1,1,0.42170787336756455
1.97,1,0.0,0.5,0,0,1,1,0,1,1,1,0,1,0,0,0,0.12366884299436665
0.94,0,0.5,0.5,1,0,0,0,0,1,1,1,1,1,1,1,0,0.02621703116207852
0.45,1,0.0,1.0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.6890086661848598
2.42,0,0.0,0.25,1,0,0,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.44,1,0.5,0.75,0,0,1,0,1,1,1,1,1,0,1,1,1,0.5852072483626012
1.25,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
1.87,0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1,1,0.5382574152632154
0.25,1,1.0,0.5,1,1,1,0,0,1,1,1,1,0,1,0,1,0.1904816313028227
1.38,1,0.0,0.5,1,0,0,0,1,1,1,1,1,1,1,0,1,0.12366884299436665
0.73,0,0.0,0.5,0,0,1,0,0,1,1,1,1,1,1,1,1,0.33112562210789265
0.68,1,0.0,0.5,0,0,1,1,1,1,1,1,1,1,0,0,0,0.34981339374796616
1.29,1,0.5,0.5,0,0,1,0,1,1,0,1,1,0,0,0,1,0.25306152733850773
1.53,0,0.0,1.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0.5060197771135149
0.61,0,0.0,1.0,0,1,1,0,1,0,0,0,1,0,0,1,1,0.5852072483626012
1.73,0,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,1,1,0.2326232808881239
0.87,0,0.0,0.0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.6306164783589376
0.87,1,1.0,1.0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.29279124390711675
2.42,1,0.0,0.5,0,1,0,0,0,1,1,1,1,1,1,0,1,0.5852072483626012
0.22,1,1.0,0.75,0,0,1,0,0,0,1,1,1,1,1,0,0,0.45611223411086277
1.87,0,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.05162680166599842
2.23,1,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.1687231588989907
2.42,0,0.0,0.5,0,0,1,1,0,1,1,1,1,1,1,1,1,0.1904816313028227
1.17,1,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,0,0,0.1687231588989907
0.43,1,0.0,0.75,0,0,1,1,1,0,1,1,1,0,0,0,0,0.6601046208636034
0.22,0,1.0,0.25,0,0,1,0,1,1,0,1,1,1,1,0,1,0.42170787336756455
1.08,0,0.0,0.75,0,0,1,1,1,0,1,1,0,0,1,0,1,0.21177201535847945
0.65,1,0.5,0.75,1,1,1,1,0,1,1,1,1,1,1,0,0,0.29279124390711675
1.69,1,0.0,0.5,1,1,1,0,1,1,1,1,1,0,1,1,1,0.7994079677421027
1.55,0,0.5,1.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0.7313417492032841
2.42,1,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0.02621703116207852
0.3,1,1.0,0.75,1,1,1,0,0,1,1,1,1,1,1,0,0,0.47296560836944224
1.22,1,0.0,1.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.33112562210789265
0.39,0,0.5,0.0,1,0,1,0,0,1,1,1,1,1,1,0,0,0.1687231588989907
1.64,1,0.0,0.0,0,0,1,0,0,1,0,1,1,1,1,0,0,0.07629958542132087
0.85,1,0.5,0.75,1,1,1,0,0,1,1,1,1,1,1,0,0,0.29279124390711675
0.63,0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
0.94,1,0.0,0.25,0,0,1,0,1,1,0,0,1,1,1,1,1,0.47296560836944224
0.6,0,0.0,1.0,0,0,1,0,1,1,1,0,1,0,1,0,1,0.7313417492032841
1.78,0,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,1,1,0.07629958542132087
1.06,0,0.0,0.25,1,0,0,0,0,1,1,1,1,1,1,1,1,0.25306152733850773
1.55,0,0.0,0.5,1,1,1,1,1,1,0,1,1,0,1,0,1,0.6005073284792961
1.4,0,0.0,0.25,0,0,1,0,1,0,0,0,1,1,1,0,0,0.6601046208636034
0.62,0,0.0,0.75,1,1,0,0,1,1,1,1,1,1,1,1,1,0.29279124390711675
0.22,1,0.5,1.0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.25306152733850773
0.5,0,0.5,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.2326232808881239
1.06,0,0.0,0.0,1,0,0,0,0,1,1,1,1,0,1,0,1,0.05162680166599842
0.72,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.6601046208636034
1.55,1,0.0,1.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.21177201535847945
1.27,0,0.0,0.5,1,1,1,1,0,1,1,1,1,0,1,0,1,0.7994079677421027
1.0,0,0.0,0.5,1,0,0,1,1,1,1,1,1,0,0,1,1,0.42170787336756455
0.31,0,0.5,0.0,0,0,1,1,1,1,1,1,1,0,1,1,1,0.5540883258681659
2.42,1,0.0,0.0,0,0,1,0,1,1,1,1,0,1,1,0,1,0.7994079677421027
0.34,0,0.5,0.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0.10029601612894867
0.7,1,1.0,0.75,0,1,1,0,1,1,1,1,1,0,1,0,0,0.36820210314246227
0.92,0,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,0,1,0.5060197771135149
0.34,1,0.5,0.25,0,0,1,1,0,1,0,1,1,0,1,0,1,0.5852072483626012
0.93,1,1.0,1.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.5382574152632154
1.14,1,0.0,0.5,1,1,0,0,0,1,1,1,1,0,1,0,1,0.6306164783589376
1.19,1,0.5,1.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.10029601612894867
0.94,0,0.0,0.25,1,0,1,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
1.53,0,0.0,0.5,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5382574152632154
0.92,0,0.0,0.5,0,1,1,0,1,1,0,0,1,0,1,0,0,0.5852072483626012
1.56,1,0.0,0.75,0,1,1,1,1,1,1,1,1,1,0,0,1,0.33112562210789265
0.78,1,0.0,0.75,0,0,0,0,0,1,0,1,1,1,1,0,1,0.6306164783589376
2.42,0,0.0,0.25,0,1,1,1,0,0,1,1,1,0,1,0,0,0.12366884299436665
0.9,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
1.19,1,1.0,0.75,0,1,1,1,1,0,0,1,1,1,0,0,0,0.12366884299436665
1.38,1,0.5,0.25,0,0,1,0,0,1,1,1,1,1,1,0,0,0.25306152733850773
1.62,1,0.0,0.5,1,0,0,0,0,1,1,1,1,1,1,1,1,0.07629958542132087
0.22,0,0.5,0.0,0,0,1,0,1,1,1,0,1,1,1,0,1,0.43902953061416916
0.76,0,0.0,0.75,1,1,1,0,0,1,0,1,1,1,1,1,1,0.5852072483626012
0.42,0,0.0,0.25,1,0,0,0,1,1,1,1,1,1,1,1,1,0.5852072483626012
1.02,0,0.0,0.5,1,0,1,0,1,1,1,1,1,1,1,0,1,0.5852072483626012
2.42,0,0.0,0.0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.02621703116207852
1.72,0,0.0,1.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0.6890086661848598
0.78,1,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.05162680166599842
1.1,1,0.0,0.25,0,1,1,0,0,1,0,1,1,1,1,1,1,0.2326232808881239
1.43,1,0.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0.5852072483626012
1.43,1,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.7313417492032841
0.84,1,0.0,1.0,1,1,1,0,1,0,1,1,1,0,1,0,1,0.1687231588989907
2.42,0,0.5,0.5,1,1,1,0,0,1,0,1,1,1,1,0,1,0.42170787336756455
0.9,0,0.0,1.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0.5540883258681659
0.92,0,0.0,0.5,0,0,0,1,0,1,1,1,1,0,1,0,1,0.7994079677421027
1.69,0,0.0,0.0,1,0,1,0,0,1,1,1,1,0,1,1,1,0.7725351978037429
0.97,1,0.0,0.5,0,0,1,1,0,1,1,0,1,1,1,0,0,0.3121237042552123
1.89,0,0.0,0.75,0,1,0,0,0,1,1,1,0,0,0,0,0,0.4041369452058934
1.07,0,0.0,0.5,1,0,0,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
1.04,0,0.0,0.25,1,1,1,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
0.86,0,0.0,0.25,0,0,1,1,0,0,1,0,1,1,1,0,1,0.6601046208636034
1.03,1,1.0,0.75,1,1,1,0,1,1,1,1,1,0,1,0,0,0.33112562210789265
1.21,1,0.0,0.5,0,0,1,0,1,1,1,1,1,0,1,0,1,0.45611223411086277
1.18,1,0.0,0.5,0,0,0,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
0.32,1,0.5,0.75,0,0,1,0,0,1,1,1,1,1,1,1,1,0.7313417492032841
0.76,0,0.0,0.75,1,0,0,0,0,1,1,1,1,1,1,0,1,0.5382574152632154
1.29,1,0.5,1.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0.6005073284792961
1.16,0,0.0,0.75,0,1,1,0,1,0,1,1,1,0,1,0,0,0.43902953061416916
0.22,0,1.0,0.0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.1687231588989907
0.25,1,1.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,0,0.2326232808881239
1.03,0,0.0,0.75,1,0,0,0,0,1,1,1,1,0,1,0,1,0.7313417492032841
1.22,1,1.0,0.5,1,1,0,1,0,1,1,1,1,1,1,0,0,0.1687231588989907
0.22,0,0.5,0.75,1,0,1,0,1,1,1,1,1,1,1,0,1,0.1687231588989907
2.2,1,0.0,0.0,1,0,1,0,0,1,1,1,0,1,1,0,1,0.4041369452058934
1.47,1,0.0,0.75,0,1,1,1,0,1,1,1,1,1,1,0,1,0.5060197771135149
0.8,0,0.0,0.25,1,0,0,0,0,1,1,1,1,1,1,0,1,0.7173620069087707
1.27,1,0.0,0.5,0,0,1,1,0,1,0,0,1,1,1,1,1,0.7994079677421027
1.17,1,0.5,1.0,0,0,1,0,1,1,1,1,0,1,1,0,0,0.5540883258681659
0.63,0,0.5,0.5,1,1,1,0,1,1,1,1,1,0,1,0,1,0.5852072483626012
0.75,1,0.0,1.0,1,1,1,0,0,1,1,0,1,0,1,0,1,0.5852072483626012
0.38,1,1.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.29279124390711675
1.12,1,1.0,0.5,1,0,0,0,0,1,1,1,1,1,1,1,1,0.07629958542132087
2.07,0,0.5,1.0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.7994079677421027
2.42,1,0.0,0.75,1,0,0,1,1,1,1,1,1,1,1,0,1,0.33112562210789265
1.27,1,0.0,0.0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.12366884299436665
2.42,1,0.0,0.5,0,0,1,0,0,1,1,1,1,1,1,0,0,0.21177201535847945
0.75,1,0.5,0.0,0,0,1,0,1,1,1,1,0,1,1,0,0,0.02621703116207852
1.24,1,0.0,0.25,1,1,0,0,1,1,1,1,1,1,1,1,1,0.43902953061416916
0.39,1,0.5,1.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.7994079677421027
1.04,1,0.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0.6601046208636034
1.13,0,0.5,0.25,0,0,0,0,1,1,1,1,1,1,1,0,1,0.14646429553945794
0.32,1,0.5,0.0,1,0,1,0,1,1,0,1,1,1,1,0,1,0.9881225898841981
0.97,0,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.12366884299436665
0.3,0,0.5,0.75,1,0,1,0,0,1,1,1,1,1,1,0,0,0.6306164783589376
0.27,1,0.5,0.0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.10029601612894867
1.4,0,0.0,0.0,1,0,1,1,0,1,1,1,0,1,1,1,1,0.6601046208636034
2.16,1,0.0,0.25,1,1,1,0,0,1,1,1,1,1,1,1,1,0.2731103668336776
0.36,1,0.5,0.75,0,0,1,0,0,1,1,1,1,0,1,0,1,0.5852072483626012
0.43,0,0.5,0.75,0,1,0,1,0,1,1,1,1,1,1,0,0,0.12366884299436665
1.21,1,0.0,1.0,0,0,1,0,0,1,1,1,0,1,1,0,1,0.5540883258681659
2.11,0,0.0,0.5,1,1,0,0,0,0,1,1,1,0,1,1,1,0.7313417492032841
0.43,0,0.5,1.0,0,1,1,0,0,1,1,1,1,0,1,1,1,0.42170787336756455
0.22,1,1.0,1.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.07629958542132087
0.77,1,0.5,1.0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.21177201535847945
0.36,1,0.5,0.5,1,0,1,0,0,1,1,1,1,0,1,1,1,0.4041369452058934
2.21,0,0.0,0.25,0,0,1,1,0,1,1,1,1,0,1,0,1,0.1687231588989907
0.89,1,0.0,0.0,0,0,1,0,1,0,1,1,1,1,1,1,1,0.29279124390711675
0.55,1,0.5,0.75,0,1,1,0,0,1,1,1,1,1,1,0,1,0.5852072483626012
1.68,0,0.0,0.25,0,1,0,0,1,1,1,1,1,1,1,0,1,0.05162680166599842
0.25,0,0.5,0.25,1,0,1,0,0,1,0,1,1,1,1,0,0,0.02621703116207852
2.18,0,0.0,0.25,0,1,1,0,1,1,1,1,1,0,1,1,1,0.47296560836944224
1.52,0,0.0,0.25,0,1,0,0,0,1,1,1,1,1,1,0,1,0.9275106159838182
2.1,1,0.0,0.75,1,1,0,0,0,1,1,1,1,1,1,1,1,0.12366884299436665
0.73,0,0.0,0.25,1,1,1,0,0,1,1,1,1,0,1,0,1,0.25306152733850773
1.5,1,0.0,0.75,0,1,1,1,0,0,1,1,1,1,0,0,1,0.6005073284792961
1.58,0,0.0,0.75,0,0,1,0,0,1,1,0,1,0,1,1,1,0.7313417492032841
1.55,0,0.0,0.0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.29279124390711675
0.22,1,1.0,0.25,1,0,1,0,1,1,1,1,1,0,1,0,1,0.758925044094688
0.86,1,0.0,0.5,0,0,0,0,1,1,1,1,1,1,0,0,1,0.33112562210789265
0.72,0,0.5,0.75,1,0,1,1,1,1,0,1,1,1,0,0,1,0.21177201535847945
0.46,1,1.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0.6005073284792961
0.48,1,0.5,0.75,0,1,1,0,0,1,1,1,1,1,1,0,1,0.42170787336756455
0.51,0,0.5,1.0,1,1,1,0,0,1,1,1,1,0,1,0,0,0.6156419877437864
1.05,1,1.0,0.75,0,1,1,1,1,0,1,1,1,0,0,0,0,0.34981339374796616
0.61,1,0.5,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.5060197771135149
1.62,1,0.5,1.0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.10029601612894867
2.42,1,0.0,0.5,0,1,0,0,0,1,1,1,1,0,1,0,1,0.02621703116207852
1.33,0,0.0,1.0,0,1,1,1,1,0,1,1,1,0,1,0,1,0.5060197771135149
1.56,1,0.0,0.75,0,1,1,0,0,1,1,1,1,1,1,0,1,0.21177201535847945
1.59,0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.8646924184089513
1.25,1,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,0,0.6306164783589376
0.73,1,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.5852072483626012
0.47,1,0.5,1.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.6005073284792961
0.7,0,1.0,1.0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.29279124390711675
1.56,0,0.0,0.0,0,0,1,0,1,1,1,1,1,1,0,0,1,0.5060197771135149
0.62,1,1.0,1.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.47296560836944224
1.39,0,0.0,0.0,1,0,0,0,1,1,1,1,1,0,1,0,1,0.0
2.42,0,0.0,0.0,0,1,1,0,1,1,1,1,1,1,0,0,1,0.7313417492032841
0.87,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,1,1,0.29279124390711675
0.88,1,0.0,0.5,0,1,1,0,0,0,1,1,1,0,1,0,1,0.6601046208636034
